trigger_dt,pitch_dt,ticker,sentiment
2025-11-03,2025-10-09,HTCR,bullish
2025-11-05,2025-10-09,ZETA,bullish
2025-10-22,2025-10-09,GECC,bullish
2025-10-10,2025-10-10,IZEA,bullish
2025-10-10,2025-10-10,LULU,bullish
2025-10-21,2025-10-11,GFS,bullish
2025-10-14,2025-10-11,INTC,bearish
2025-10-23,2025-10-11,BN,bullish
2025-10-13,2025-10-11,SWKH,bullish
2025-10-21,2025-10-12,KSPI,bullish
2025-10-23,2025-10-12,ZD,bullish
2025-10-20,2025-10-12,LB,bullish
2025-10-15,2025-10-13,TTSH,bullish
2025-10-21,2025-10-13,BAER,bullish
2025-10-13,2025-10-13,KYIV,bullish
2025-10-14,2025-10-14,EQIX,bullish
2025-10-17,2025-10-14,ODFL,bullish
2025-10-21,2025-10-15,GRND,bullish
2025-10-15,2025-10-15,TEAM,bullish
2025-10-15,2025-10-15,VRSN,bearish
2025-11-28,2025-10-15,NBIS,bullish
2025-10-16,2025-10-15,AIOT,bullish
2025-10-16,2025-10-15,REXR,bullish
2025-10-15,2025-10-15,BLBX,bullish
2025-10-23,2025-10-15,CELH,bearish
2025-10-15,2025-10-15,METC,bullish
2025-10-22,2025-10-15,RIG,bullish
2025-10-15,2025-10-15,BGC,bullish
2025-10-24,2025-10-15,FTAI,bullish
2025-10-24,2025-10-15,DHIL,bullish
2025-10-16,2025-10-16,MKTX,bullish
2025-10-16,2025-10-16,WRLC,bullish
2025-10-23,2025-10-16,DEC,bullish
2025-10-16,2025-10-16,UDMY,bearish
2025-12-02,2025-10-16,HAWPF,bullish
2025-10-30,2025-10-16,HPE,bullish
2025-10-23,2025-10-16,BKR,bullish
2025-11-28,2025-10-16,DRTS,bullish
2025-10-21,2025-10-17,ADBE,bullish
2025-10-27,2025-10-17,XYL,bullish
2025-11-12,2025-10-17,SVM,bullish
2025-10-17,2025-10-17,CRMT,bullish
2025-10-24,2025-10-18,TPB,bullish
2025-10-20,2025-10-18,CRMT,bullish
2025-10-29,2025-10-18,PEP,bearish
2025-10-20,2025-10-19,HOOD,bearish
2025-10-20,2025-10-19,ALAB,bearish
2025-10-20,2025-10-19,JBL,bullish
2025-10-23,2025-10-19,PGY,bullish
2025-11-05,2025-10-19,ACLS,bullish
2025-11-19,2025-10-20,ISSC,bullish
2025-10-20,2025-10-20,CYRX,bullish
2025-10-21,2025-10-21,THLEF,bearish
2025-11-06,2025-10-21,PFE,bullish
2025-11-03,2025-10-21,GSIT,bearish
2025-10-21,2025-10-21,CCO,bullish
2025-10-24,2025-10-22,HIPO,bullish
2025-10-22,2025-10-22,MIR,bearish
2025-10-30,2025-10-22,FLNC,bullish
2025-10-28,2025-10-22,RXO,bearish
2025-11-26,2025-10-22,AEVA,bullish
2025-10-22,2025-10-22,AIRO,bearish
2025-10-22,2025-10-22,VIRC,bullish
2025-10-22,2025-10-22,DLTR,bullish
2025-10-23,2025-10-23,CROX,bullish
2025-10-23,2025-10-23,ASIC,bullish
2025-11-27,2025-10-23,ABCL,bullish
2025-11-28,2025-10-23,RBLX,bullish
2025-10-24,2025-10-24,WDS,bullish
2025-11-26,2025-10-24,CVAC,bullish
2025-10-24,2025-10-24,CRMT,bullish
2025-11-11,2025-10-24,MBOT,bullish
2025-11-24,2025-10-24,ALVO,bullish
2025-10-24,2025-10-24,NAGE,bullish
2025-10-24,2025-10-24,CCCC,bullish
2025-11-10,2025-10-24,PTGX,bullish
2025-11-07,2025-10-25,NFLX,bullish
2025-10-29,2025-10-25,OMSE,bullish
2025-11-13,2025-10-25,NVO,bullish
2025-10-27,2025-10-26,DY,bearish
2025-10-27,2025-10-26,LBRT,bullish
2025-10-27,2025-10-27,CLMT,bullish
2025-11-03,2025-10-27,GTN,bullish
2025-10-27,2025-10-27,FND,bullish
2026-04-28,2025-10-27,NEN,bullish
2025-10-27,2025-10-27,OKE,bullish
2025-11-25,2025-10-27,SMSI,bullish
2025-10-29,2025-10-27,NETD,bullish
2025-10-28,2025-10-28,DGXX,bullish
2025-12-31,2025-10-28,MUEL,bullish
2025-10-28,2025-10-28,TBCH,bullish
2025-12-03,2025-10-28,CMSG,bullish
2025-11-27,2025-10-28,UFI,bullish
2025-10-28,2025-10-28,KVUE,bullish
2025-10-29,2025-10-28,CFLT,bullish
2025-10-28,2025-10-28,CRMD,bullish
2025-10-31,2025-10-28,ASUR,bullish
2025-10-31,2025-10-29,GXO,bullish
2025-10-30,2025-10-30,EOSE,bearish
2025-10-30,2025-10-30,AMZN,bullish
2025-11-05,2025-10-30,OSS,bullish
2025-10-30,2025-10-30,CROX,bullish
2025-10-31,2025-10-30,SJT,bullish
2025-10-30,2025-10-30,YMM,bullish
2025-11-14,2025-10-30,CI,bullish
2025-11-14,2025-10-30,LODE,bullish
2025-10-31,2025-10-31,NVCT,bullish
2025-10-31,2025-10-31,FUPBY,
2025-11-10,2025-10-31,ARGX,bullish
2025-10-31,2025-10-31,LENZ,bearish
2025-10-31,2025-10-31,GSK,bullish
2025-11-13,2025-11-01,NVO,bullish
2025-11-06,2025-11-01,MCRI,bullish
2025-11-03,2025-11-01,NICE,bullish
2025-11-03,2025-11-01,PTON,bearish
2025-12-01,2025-11-01,ADBE,bullish
2025-11-06,2025-11-02,AMPY,bullish
2025-11-28,2025-11-02,BACQ,bullish
2025-11-26,2025-11-03,CPSH,bullish
2025-11-07,2025-11-03,FICO,bullish
2025-11-10,2025-11-03,QFIN,bullish
2025-11-03,2025-11-03,GOOG,bullish
2025-11-26,2025-11-03,ACMR,bullish
2025-11-03,2025-11-03,FWRD,bullish
2025-12-04,2025-11-03,UTI,bullish
2025-11-04,2025-11-04,PSIX,bullish
2025-11-21,2025-11-04,VMD,bullish
2025-11-12,2025-11-04,HROW,bullish
2025-11-26,2025-11-04,PWR,bullish
2025-11-13,2025-11-04,ZDGE,bullish
2025-11-06,2025-11-04,PLTR,bearish
2025-11-04,2025-11-04,PLTR,bullish
2025-11-28,2025-11-05,CMPS,bullish
2025-11-27,2025-11-05,SMMNY,bullish
2025-11-05,2025-11-05,RACE,bullish
2025-11-05,2025-11-05,EVC,bullish
2025-11-06,2025-11-06,TEVA,bullish
2025-11-13,2025-11-06,ATEX,bullish
2025-11-06,2025-11-06,HGTY,bullish
2025-11-27,2025-11-06,TE,bullish
2025-11-21,2025-11-07,ICLR,bullish
2025-11-07,2025-11-07,NVO,bearish
2025-11-28,2025-11-07,DLO,bullish
2025-11-07,2025-11-07,SNCR,bullish
2025-11-07,2025-11-07,BCH,bullish
2025-11-21,2025-11-07,RHLD,bearish
2025-12-02,2025-11-07,UUUU,bullish
2025-12-02,2025-11-08,UBER,bullish
2025-11-10,2025-11-08,TER,bullish
2025-11-24,2025-11-08,ADCT,bullish
2025-11-11,2025-11-09,BN,bullish
2025-11-13,2025-11-09,NVO,bullish
2025-11-10,2025-11-10,SNCR,bullish
2025-11-10,2025-11-10,DOLE,bullish
2025-11-25,2025-11-10,HIMS,bullish
2025-11-10,2025-11-10,LNW,bullish
2025-12-01,2025-11-10,ADBE,bullish
2025-11-10,2025-11-10,TWLO,bullish
2025-11-11,2025-11-11,ECOR,bullish
2025-11-11,2025-11-11,NRC,bullish
2025-11-26,2025-11-11,SRAD,bullish
2025-12-08,2025-11-11,XERS,bullish
2025-11-12,2025-11-12,ALNT,bearish
2025-11-12,2025-11-12,CCLD,bullish
2025-11-13,2025-11-13,FWRD,bullish
2025-11-26,2025-11-13,CCOI,bullish
2025-11-13,2025-11-13,CRGO,bullish
2025-11-14,2025-11-14,NVO,bullish
2025-11-14,2025-11-14,VKTX,bullish
2025-11-14,2025-11-14,SMR,bearish
2025-11-19,2025-11-14,EEFT,bullish
2025-12-01,2025-11-15,TTD,bullish
2025-11-17,2025-11-15,GT,bullish
2025-11-26,2025-11-15,XYZ,bullish
2025-11-17,2025-11-15,SEI,bearish
2025-11-25,2025-11-16,CHTR,bullish
2025-11-17,2025-11-16,VG,bullish
2025-11-26,2025-11-17,NKTR,bullish
2025-11-21,2025-11-17,ANGI,bullish
2025-11-17,2025-11-17,PRDO,bearish
2025-11-19,2025-11-17,LRN,bullish
2025-11-25,2025-11-18,BL,bullish
2025-11-26,2025-11-18,RTO,bullish
2025-11-19,2025-11-18,DCTH,bullish
2025-11-24,2025-11-18,OSCR,bullish
2025-11-18,2025-11-18,CRML,bearish
2025-11-19,2025-11-19,FECCF,bullish
2025-11-19,2025-11-19,EXOZ,bullish
2025-11-21,2025-11-19,SKYX,bullish
2025-11-28,2025-11-19,NBIS,bullish
2025-11-19,2025-11-19,NKE,bullish
2025-11-26,2025-11-19,ASIX,bullish
2025-11-20,2025-11-20,AMTM,bullish
2025-11-20,2025-11-20,DFH,bullish
2025-11-25,2025-11-20,IMMR,bullish
2025-12-17,2025-11-20,NSRGY,bullish
2025-11-20,2025-11-20,DBX,bearish
2025-11-28,2025-11-20,NBIS,bullish
2025-11-20,2025-11-20,SRAD,bearish
2025-11-21,2025-11-21,HOFT,bullish
2025-11-21,2025-11-21,VIA,bearish
2025-11-25,2025-11-21,DUOL,bullish
2025-12-22,2025-11-22,VEEV,bullish
2025-11-28,2025-11-23,MELI,bullish
2025-11-26,2025-11-23,CCOI,bullish
2025-11-24,2025-11-23,DHI,bullish
2025-12-03,2025-11-24,CCCX,bullish
2025-11-27,2025-11-24,ZETA,bullish
2025-12-22,2025-11-24,CVNA,bearish
2025-12-04,2025-11-24,ETON,bullish
2025-11-24,2025-11-24,LOVE,bullish
2025-11-25,2025-11-24,TLT,bullish
2025-11-26,2025-11-24,LEGH,bullish
2025-11-27,2025-11-24,CCLD,bullish
2025-11-24,2025-11-24,CARG,bullish
2025-11-24,2025-11-24,CARG,bullish
2025-11-28,2025-11-25,LPTH,bullish
2025-12-02,2025-11-25,RKLB,bullish
2025-12-04,2025-11-25,BE,bullish
2025-11-25,2025-11-25,LGN,bullish
2025-11-25,2025-11-25,CAPR,bearish
2026-01-02,2025-11-26,TXO,bullish
2025-12-01,2025-11-26,ADBE,bullish
2025-12-09,2025-11-27,IREN,bullish
2025-11-28,2025-11-27,RIG,bullish
2025-11-27,2025-11-27,NRP,bullish
2025-12-03,2025-11-27,VAL,bullish
2025-11-28,2025-11-28,RKT,bullish
2025-11-28,2025-11-28,LXEO,bullish
2025-12-02,2025-11-29,UUUU,bullish
2025-12-04,2025-11-29,THR,bullish
2025-12-04,2025-11-29,ETN,bullish
2025-12-05,2025-12-01,GFR,bullish
2025-12-01,2025-12-01,HIMS,bullish
2025-12-11,2025-12-01,BUKS,bullish
2025-12-01,2025-12-01,ARCC,bullish
2025-12-01,2025-12-01,CHE,bullish
